Name,URL,Contract Length,Contract Value,Contract Date
Jeff Petry,/players/jeff-petry,"LENGTH: 6 YEARS,LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $33,000,000,VALUE: $25,000,000,VALUE: $2,000,000,VALUE: $3,500,000,VALUE: $3,075,000","SIGNING DATE: June  2, 2015,SIGNING DATE: September 25, 2020,SIGNING DATE: March 29, 2010,SIGNING DATE: July  5, 2012,SIGNING DATE: July  8, 2014"
Duncan Keith,/players/duncan-keith,"LENGTH: 13 YEARS,LENGTH: 4 YEARS","VALUE: $72,000,000,VALUE: $5,900,000","SIGNING DATE: December  3, 2009,SIGNING DATE: July 13, 2006"
Gabriel Landeskog,/players/gabriel-landeskog,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $39,000,000,VALUE: $10,725,000","SIGNING DATE: August 16, 2013,SIGNING DATE: July 28, 2011"
Darnell Nurse,/players/darnell-nurse,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $11,200,000,VALUE: $5,325,000,VALUE: $6,400,000","SIGNING DATE: February 10, 2020,SIGNING DATE: July 27, 2013,SIGNING DATE: September 17, 2018"
Tomas Hertl,/players/tomas-hertl,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $22,500,000,VALUE: $4,050,000,VALUE: $6,000,000","SIGNING DATE: July  2, 2018,SIGNING DATE: June  3, 2013,SIGNING DATE: June 29, 2016"
Jake Muzzin,/players/jake-muzzin,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 5 YEARS","VALUE: $22,500,000,VALUE: $2,700,000,VALUE: $577,500,VALUE: $2,000,000,VALUE: $20,000,000","SIGNING DATE: February 24, 2020,SIGNING DATE: January  4, 2010,SIGNING DATE: July 18, 2012,SIGNING DATE: July 12, 2013,SIGNING DATE: October 16, 2014"
Marc Staal,/players/marc-staal,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $34,200,000,VALUE: $2,480,000,VALUE: $19,875,000","SIGNING DATE: January 18, 2015,SIGNING DATE: September 21, 2005,SIGNING DATE: September 15, 2010"
Travis Zajac,/players/travis-zajac,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 4 YEARS","VALUE: $46,000,000,VALUE: $2,952,600,VALUE: $15,550,000","SIGNING DATE: January 16, 2013,SIGNING DATE: April 13, 2006,SIGNING DATE: July 22, 2009"
Dougie Hamilton,/players/dougie-hamilton,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $34,500,000,VALUE: $4,575,000","SIGNING DATE: June 30, 2015,SIGNING DATE: December  8, 2011"
James Neal,/players/james-neal,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 6 YEARS","VALUE: $28,750,000,VALUE: $2,465,000,VALUE: $5,750,000,VALUE: $30,000,000","SIGNING DATE: July  2, 2018,SIGNING DATE: October 20, 2006,SIGNING DATE: September 16, 2010,SIGNING DATE: February 19, 2012"
Alexander Steen,/players/alexander-steen,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS,LENGTH: 3 YEARS","VALUE: $23,000,000,VALUE: $2,701,800,VALUE: $3,400,000,VALUE: $13,450,000,VALUE: $17,400,000","SIGNING DATE: September 23, 2016,SIGNING DATE: August  9, 2005,SIGNING DATE: February 23, 2008,SIGNING DATE: July  1, 2010,SIGNING DATE: December 18, 2013"
T.J. Oshie,/players/tj-oshie,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 5 YEARS","VALUE: $46,000,000,VALUE: $3,825,000,VALUE: $2,350,000,VALUE: $20,875,000","SIGNING DATE: June 23, 2017,SIGNING DATE: May 13, 2008,SIGNING DATE: June 30, 2011,SIGNING DATE: July 19, 2012"
Matt Niskanen,/players/matt-niskanen,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $40,250,000,VALUE: $2,550,000,VALUE: $3,000,000,VALUE: $4,600,000","SIGNING DATE: July  1, 2014,SIGNING DATE: March 19, 2007,SIGNING DATE: September 16, 2010,SIGNING DATE: June 29, 2012"
Martin Jones,/players/martin-jones,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $34,500,000,VALUE: $1,630,000,VALUE: $1,100,000,VALUE: $9,000,000","SIGNING DATE: July  1, 2017,SIGNING DATE: October  2, 2008,SIGNING DATE: September 11, 2013,SIGNING DATE: July  1, 2015"
Esa Lindell,/players/esa-lindell,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $34,800,000,VALUE: $2,775,000,VALUE: $4,400,000","SIGNING DATE: May 16, 2019,SIGNING DATE: May 26, 2014,SIGNING DATE: June 26, 2017"
Jonathan Quick,/players/jonathan-quick,"LENGTH: 10 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $58,000,000,VALUE: $2,310,000,VALUE: $5,400,000","SIGNING DATE: July  1, 2012,SIGNING DATE: March 30, 2007,SIGNING DATE: October 23, 2009"
Adam Henrique,/players/adam-henrique,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $29,125,000,VALUE: $2,650,000,VALUE: $24,000,000","SIGNING DATE: July 16, 2018,SIGNING DATE: November 12, 2009,SIGNING DATE: August 27, 2013"
Nick Schmaltz,/players/nick-schmaltz,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $40,950,000,VALUE: $4,625,000","SIGNING DATE: March 30, 2019,SIGNING DATE: June 19, 2016"
Brandon Dubinsky,/players/brandon-dubinsky,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $35,100,000,VALUE: $1,900,000,VALUE: $3,700,000,VALUE: $16,800,000","SIGNING DATE: July 11, 2014,SIGNING DATE: April 20, 2006,SIGNING DATE: September 19, 2009,SIGNING DATE: July 21, 2011"
Brock Boeser,/players/brock-boeser,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $17,625,000,VALUE: $4,475,000","SIGNING DATE: September 16, 2019,SIGNING DATE: March 25, 2017"
Cam Atkinson,/players/cam-atkinson,"LENGTH: 7 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $41,125,000,VALUE: $1,750,000,VALUE: $2,300,000,VALUE: $10,500,000","SIGNING DATE: November 16, 2017,SIGNING DATE: March 27, 2011,SIGNING DATE: August 26, 2013,SIGNING DATE: March  2, 2015"
Dustin Brown,/players/dustin-brown,"LENGTH: 8 YEARS,LENGTH: 2 YEARS,LENGTH: 6 YEARS","VALUE: $47,000,000,VALUE: $2,350,000,VALUE: $19,050,000","SIGNING DATE: July 18, 2013,SIGNING DATE: September 17, 2006,SIGNING DATE: October 26, 2007"
Aleksander Barkov,/players/aleksander-barkov,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $35,400,000,VALUE: $10,725,000","SIGNING DATE: January 25, 2016,SIGNING DATE: July 14, 2013"
Jonathan Huberdeau,/players/jonathan-huberdeau,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $35,400,000,VALUE: $9,675,000,VALUE: $6,500,000","SIGNING DATE: September  6, 2016,SIGNING DATE: October 11, 2011,SIGNING DATE: September 17, 2015"
William Karlsson,/players/william-karlsson,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $47,200,000,VALUE: $2,775,000,VALUE: $2,000,000,VALUE: $5,250,000","SIGNING DATE: June 24, 2019,SIGNING DATE: May 19, 2013,SIGNING DATE: June 23, 2016,SIGNING DATE: August  4, 2018"
Nate Schmidt,/players/nate-schmidt,"LENGTH: 6 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $35,700,000,VALUE: $2,700,000,VALUE: $625,000,VALUE: $1,625,000,VALUE: $4,450,000","SIGNING DATE: October 25, 2018,SIGNING DATE: April  2, 2013,SIGNING DATE: July 13, 2014,SIGNING DATE: June 17, 2015,SIGNING DATE: August  5, 2017"
Jake Guentzel,/players/jake-guentzel,"LENGTH: 5 YEARS,LENGTH: 3 YEARS","VALUE: $30,000,000,VALUE: $2,775,000","SIGNING DATE: December 27, 2018,SIGNING DATE: May 23, 2016"
Timo Meier,/players/timo-meier,"LENGTH: 4 YEARS,LENGTH: 3 YEARS","VALUE: $24,000,000,VALUE: $5,025,000","SIGNING DATE: July  1, 2019,SIGNING DATE: July  7, 2015"
Nikolaj Ehlers,/players/nikolaj-ehlers,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $42,000,000,VALUE: $4,875,000","SIGNING DATE: October  4, 2017,SIGNING DATE: September  7, 2014"
Matt Dumba,/players/matt-dumba,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $30,000,000,VALUE: $4,900,000,VALUE: $5,100,000","SIGNING DATE: July 21, 2018,SIGNING DATE: July 19, 2012,SIGNING DATE: July 28, 2016"
Johnny Boychuk,/players/johnny-boychuk,"LENGTH: 7 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $42,000,000,VALUE: $475,000,VALUE: $500,000,VALUE: $500,000,VALUE: $3,750,000,VALUE: $10,100,000","SIGNING DATE: March 12, 2015,SIGNING DATE: June 13, 2007,SIGNING DATE: June 30, 2008,SIGNING DATE: July  1, 2009,SIGNING DATE: June 24, 2010,SIGNING DATE: February 14, 2012"
Brock Nelson,/players/brock-nelson,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $36,000,000,VALUE: $8,475,000,VALUE: $7,500,000,VALUE: $4,250,000","SIGNING DATE: May 23, 2019,SIGNING DATE: April  3, 2012,SIGNING DATE: September 16, 2015,SIGNING DATE: July 23, 2018"
Kyle Okposo,/players/kyle-okposo,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $42,000,000,VALUE: $5,100,000,VALUE: $14,000,000","SIGNING DATE: July  1, 2016,SIGNING DATE: December 20, 2007,SIGNING DATE: May 26, 2011"
Milan Lucic,/players/milan-lucic,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $42,000,000,VALUE: $2,550,000,VALUE: $12,250,000,VALUE: $18,000,000","SIGNING DATE: July  1, 2016,SIGNING DATE: August  2, 2007,SIGNING DATE: October  9, 2009,SIGNING DATE: September 15, 2012"
Loui Eriksson,/players/loui-eriksson,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 6 YEARS","VALUE: $36,000,000,VALUE: $2,175,000,VALUE: $3,200,000,VALUE: $25,500,000","SIGNING DATE: July  1, 2016,SIGNING DATE: August 24, 2005,SIGNING DATE: June 27, 2008,SIGNING DATE: October  2, 2009"
Jordan Staal,/players/jordan-staal,"LENGTH: 10 YEARS,LENGTH: 3 YEARS,LENGTH: 4 YEARS","VALUE: $60,000,000,VALUE: $6,600,000,VALUE: $16,000,000","SIGNING DATE: July  1, 2012,SIGNING DATE: October  2, 2006,SIGNING DATE: January  8, 2009"
Filip Forsberg,/players/filip-forsberg,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $36,000,000,VALUE: $4,475,000","SIGNING DATE: June 27, 2016,SIGNING DATE: July 16, 2012"
Erik Johnson,/players/erik-johnson,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $42,000,000,VALUE: $11,100,000,VALUE: $5,200,000,VALUE: $15,000,000","SIGNING DATE: September 22, 2015,SIGNING DATE: May 14, 2007,SIGNING DATE: August  2, 2010,SIGNING DATE: July  3, 2012"
Alexander Edler,/players/alexander-edler,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 4 YEARS,LENGTH: 6 YEARS","VALUE: $12,000,000,VALUE: $1,650,000,VALUE: $13,000,000,VALUE: $30,000,000","SIGNING DATE: June 20, 2019,SIGNING DATE: July 24, 2006,SIGNING DATE: October 10, 2008,SIGNING DATE: January 18, 2013"
David Backes,/players/david-backes,"LENGTH: 5 YEARS,LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $30,000,000,VALUE: $1,775,000,VALUE: $7,500,000,VALUE: $22,500,000","SIGNING DATE: July  1, 2016,SIGNING DATE: March 15, 2006,SIGNING DATE: July  1, 2008,SIGNING DATE: November 12, 2010"
Mats Zuccarello,/players/mats-zuccarello,"LENGTH: 5 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 4 YEARS","VALUE: $30,000,000,VALUE: $3,500,000,VALUE: $700,000,VALUE: $1,150,000,VALUE: $3,500,000,VALUE: $18,000,000","SIGNING DATE: July  1, 2019,SIGNING DATE: May 26, 2010,SIGNING DATE: March 29, 2013,SIGNING DATE: July 30, 2013,SIGNING DATE: July 22, 2014,SIGNING DATE: March  2, 2015"
Ryan Nugent-Hopkins,/players/ryan-nugent-hopkins,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $42,000,000,VALUE: $11,325,000","SIGNING DATE: September 19, 2013,SIGNING DATE: July  2, 2011"
Tyler Myers,/players/tyler-myers,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 7 YEARS","VALUE: $30,000,000,VALUE: $3,900,000,VALUE: $38,500,000","SIGNING DATE: July  1, 2019,SIGNING DATE: May 11, 2009,SIGNING DATE: September 15, 2011"
Henrik Zetterberg,/players/henrik-zetterberg,"LENGTH: 12 YEARS,LENGTH: 4 YEARS","VALUE: $73,000,000,VALUE: $10,600,000","SIGNING DATE: January 28, 2009,SIGNING DATE: September  7, 2005"
Dylan Larkin,/players/dylan-larkin,"LENGTH: 5 YEARS,LENGTH: 3 YEARS","VALUE: $30,500,000,VALUE: $4,275,000","SIGNING DATE: August 10, 2018,SIGNING DATE: May 21, 2015"
Brad Marchand,/players/brad-marchand,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $49,000,000,VALUE: $2,465,000,VALUE: $5,000,000,VALUE: $18,000,000","SIGNING DATE: September 26, 2016,SIGNING DATE: October 16, 2007,SIGNING DATE: September 14, 2011,SIGNING DATE: September  7, 2012"
Mark Scheifele,/players/mark-scheifele,"LENGTH: 8 YEARS,LENGTH: 3 YEARS","VALUE: $49,000,000,VALUE: $4,875,000","SIGNING DATE: July  8, 2016,SIGNING DATE: October  5, 2011"
Connor Hellebuyck,/players/connor-hellebuyck,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $37,000,000,VALUE: $2,775,000,VALUE: $2,250,000","SIGNING DATE: July 12, 2018,SIGNING DATE: May 26, 2014,SIGNING DATE: July 24, 2017"
Alexander Radulov,/players/alexander-radulov,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $31,250,000,VALUE: $2,657,300,VALUE: $5,750,000","SIGNING DATE: July  3, 2017,SIGNING DATE: January  9, 2006,SIGNING DATE: July  1, 2016"
Joshua Morrissey,/players/joshua-morrissey,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $50,000,000,VALUE: $4,275,000,VALUE: $6,300,000","SIGNING DATE: September 12, 2019,SIGNING DATE: October  9, 2013,SIGNING DATE: September 16, 2018"
Ryan Ellis,/players/ryan-ellis,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $50,000,000,VALUE: $4,500,000,VALUE: $12,500,000","SIGNING DATE: August 14, 2018,SIGNING DATE: October 19, 2009,SIGNING DATE: October  5, 2014"
Nathan MacKinnon,/players/nathan-mackinnon,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $44,100,000,VALUE: $11,325,000","SIGNING DATE: July  8, 2016,SIGNING DATE: July  9, 2013"
Keith Yandle,/players/keith-yandle,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 5 YEARS","VALUE: $44,450,000,VALUE: $2,550,000,VALUE: $2,400,000,VALUE: $26,250,000","SIGNING DATE: June 23, 2016,SIGNING DATE: May  5, 2006,SIGNING DATE: July 17, 2009,SIGNING DATE: July  5, 2011"
Sean Monahan,/players/sean-monahan,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $44,625,000,VALUE: $5,325,000","SIGNING DATE: August 19, 2016,SIGNING DATE: July 22, 2013"
Alex DeBrincat,/players/alex-debrincat,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $19,200,000,VALUE: $2,775,000","SIGNING DATE: October  3, 2019,SIGNING DATE: November  7, 2016"
John Gibson,/players/john-gibson,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $51,200,000,VALUE: $2,775,000,VALUE: $6,900,000","SIGNING DATE: August  4, 2018,SIGNING DATE: March 15, 2012,SIGNING DATE: September 21, 2015"
Justin Faulk,/players/justin-faulk,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $45,500,000,VALUE: $2,700,000,VALUE: $29,000,000","SIGNING DATE: September 24, 2019,SIGNING DATE: April 16, 2011,SIGNING DATE: March 24, 2014"
Brayden Schenn,/players/brayden-schenn,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $52,000,000,VALUE: $9,420,000,VALUE: $5,000,000,VALUE: $20,500,000","SIGNING DATE: October  4, 2019,SIGNING DATE: March  3, 2010,SIGNING DATE: June 26, 2014,SIGNING DATE: July 25, 2016"
Paul Stastny,/players/paul-stastny,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS,LENGTH: 4 YEARS","VALUE: $19,500,000,VALUE: $2,550,000,VALUE: $33,000,000,VALUE: $28,000,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July 24, 2006,SIGNING DATE: November 17, 2008,SIGNING DATE: July  1, 2014"
Chris Kreider,/players/chris-kreider,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $45,500,000,VALUE: $3,975,000,VALUE: $4,950,000,VALUE: $18,500,000","SIGNING DATE: February 24, 2020,SIGNING DATE: April 10, 2012,SIGNING DATE: July 23, 2014,SIGNING DATE: July 22, 2016"
Derek Stepan,/players/derek-stepan,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $39,000,000,VALUE: $2,625,000,VALUE: $6,150,000","SIGNING DATE: July 27, 2015,SIGNING DATE: June  9, 2010,SIGNING DATE: September 26, 2013"
Cam Fowler,/players/cam-fowler,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $52,000,000,VALUE: $4,200,000,VALUE: $20,000,000","SIGNING DATE: July  1, 2017,SIGNING DATE: July 28, 2010,SIGNING DATE: September 15, 2012"
David Pastrnak,/players/david-pastrnak,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $40,000,000,VALUE: $2,775,000","SIGNING DATE: September 14, 2017,SIGNING DATE: July 15, 2014"
Patrik Laine,/players/patrik-laine,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $13,500,000,VALUE: $10,725,000","SIGNING DATE: September 27, 2019,SIGNING DATE: July  3, 2016"
Ivan Provorov,/players/ivan-provorov,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $40,500,000,VALUE: $5,325,000","SIGNING DATE: September 12, 2019,SIGNING DATE: July  3, 2015"
Brayden Point,/players/brayden-point,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $20,250,000,VALUE: $2,775,000","SIGNING DATE: September 23, 2019,SIGNING DATE: March 28, 2015"
Ryan McDonagh,/players/ryan-mcdonagh,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $47,250,000,VALUE: $3,900,000,VALUE: $28,200,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July  7, 2010,SIGNING DATE: July  8, 2013"
Mark Giordano,/players/mark-giordano,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $40,500,000,VALUE: $2,675,000,VALUE: $20,100,000","SIGNING DATE: August 25, 2015,SIGNING DATE: July  1, 2008,SIGNING DATE: October 29, 2010"
Johnny Gaudreau,/players/johnny-gaudreau,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $40,500,000,VALUE: $5,550,000","SIGNING DATE: October 10, 2016,SIGNING DATE: April 11, 2014"
Brent Seabrook,/players/brent-seabrook,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS","VALUE: $55,000,000,VALUE: $2,827,200,VALUE: $10,500,000,VALUE: $29,000,000","SIGNING DATE: September 26, 2015,SIGNING DATE: July 28, 2005,SIGNING DATE: February 18, 2008,SIGNING DATE: February 27, 2011"
Patrice Bergeron,/players/patrice-bergeron,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS,LENGTH: 3 YEARS","VALUE: $55,000,000,VALUE: $1,546,000,VALUE: $23,750,000,VALUE: $15,000,000","SIGNING DATE: July 12, 2013,SIGNING DATE: October  6, 2003,SIGNING DATE: August 22, 2006,SIGNING DATE: October  8, 2010"
Ryan Kesler,/players/ryan-kesler,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $41,250,000,VALUE: $1,672,000,VALUE: $1,900,000,VALUE: $5,250,000,VALUE: $30,000,000","SIGNING DATE: July 15, 2015,SIGNING DATE: June 21, 2003,SIGNING DATE: September 14, 2006,SIGNING DATE: May 24, 2007,SIGNING DATE: March 19, 2010"
William Nylander,/players/william-nylander,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $45,000,000,VALUE: $5,232,500","SIGNING DATE: December  1, 2018,SIGNING DATE: August 18, 2014"
Matthew Tkachuk,/players/matthew-tkachuk,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $21,000,000,VALUE: $5,325,000","SIGNING DATE: September 25, 2019,SIGNING DATE: July  7, 2016"
Anders Lee,/players/anders-lee,"LENGTH: 7 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 4 YEARS","VALUE: $49,000,000,VALUE: $3,500,000,VALUE: $850,500,VALUE: $15,000,000","SIGNING DATE: July  1, 2019,SIGNING DATE: April  1, 2012,SIGNING DATE: July 11, 2014,SIGNING DATE: June 30, 2015"
Evander Kane,/players/evander-kane,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $49,000,000,VALUE: $9,300,000,VALUE: $31,500,000","SIGNING DATE: May 24, 2018,SIGNING DATE: July 20, 2009,SIGNING DATE: September 15, 2012"
Tuukka Rask,/players/tuukka-rask,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $56,000,000,VALUE: $9,600,000,VALUE: $2,500,000,VALUE: $3,500,000","SIGNING DATE: July 10, 2013,SIGNING DATE: May  5, 2011,SIGNING DATE: November  9, 2009,SIGNING DATE: June 28, 2012"
Max Pacioretty,/players/max-pacioretty,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 6 YEARS","VALUE: $28,000,000,VALUE: $2,730,000,VALUE: $3,250,000,VALUE: $27,000,000","SIGNING DATE: September 10, 2018,SIGNING DATE: July 17, 2008,SIGNING DATE: June 20, 2011,SIGNING DATE: August 16, 2012"
Marc-Édouard Vlasic,/players/marc-edouard-vlasic,"LENGTH: 8 YEARS,LENGTH: 3 YEARS,LENGTH: 4 YEARS,LENGTH: 5 YEARS","VALUE: $56,000,000,VALUE: $3,300,000,VALUE: $12,400,000,VALUE: $21,250,000","SIGNING DATE: July  1, 2017,SIGNING DATE: June  2, 2006,SIGNING DATE: August 27, 2008,SIGNING DATE: July 11, 2012"
Joe Pavelski,/players/joe-pavelski,"LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS,LENGTH: 5 YEARS","VALUE: $21,000,000,VALUE: $1,700,000,VALUE: $3,275,000,VALUE: $16,000,000,VALUE: $30,000,000","SIGNING DATE: July  1, 2019,SIGNING DATE: July 14, 2006,SIGNING DATE: June 25, 2008,SIGNING DATE: June 24, 2010,SIGNING DATE: July 30, 2013"
Marc-André Fleury,/players/marc-andre-fleury1,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 7 YEARS,LENGTH: 4 YEARS","VALUE: $21,000,000,VALUE: $2,182,400,VALUE: $2,598,500,VALUE: $35,000,000,VALUE: $23,000,000","SIGNING DATE: July 13, 2018,SIGNING DATE: October  6, 2003,SIGNING DATE: August  5, 2006,SIGNING DATE: July  3, 2008,SIGNING DATE: November  5, 2014"
James van Riemsdyk,/players/james-van-riemsdyk,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 6 YEARS","VALUE: $35,000,000,VALUE: $4,962,500,VALUE: $25,500,000","SIGNING DATE: July  1, 2018,SIGNING DATE: April  1, 2009,SIGNING DATE: August 30, 2011"
Kyle Connor,/players/kyle-connor,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $50,000,000,VALUE: $5,325,000","SIGNING DATE: September 28, 2019,SIGNING DATE: April 11, 2016"
Kevin Hayes,/players/kevin-hayes,"LENGTH: 7 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $50,000,000,VALUE: $7,500,000,VALUE: $5,200,000,VALUE: $5,175,000","SIGNING DATE: June 18, 2019,SIGNING DATE: August 20, 2014,SIGNING DATE: July 22, 2016,SIGNING DATE: July 30, 2018"
Clayton Keller,/players/clayton-keller,"LENGTH: 8 YEARS,LENGTH: 3 YEARS","VALUE: $57,200,000,VALUE: $5,012,500","SIGNING DATE: September  4, 2019,SIGNING DATE: March 26, 2017"
Nico Hischier,/players/nico-hischier,"LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $50,750,000,VALUE: $11,325,000","SIGNING DATE: October 18, 2019,SIGNING DATE: July 15, 2017"
David Krejci,/players/david-krejci,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $43,500,000,VALUE: $2,650,000,VALUE: $11,250,000,VALUE: $15,750,000","SIGNING DATE: September  7, 2014,SIGNING DATE: May 22, 2006,SIGNING DATE: June  2, 2009,SIGNING DATE: December  1, 2011"
